 Transaction No ,date,Product Number,product_name ,Price($),Qty,Customer No, Country
578544,2019-11-24,22114,Hot Water Bottle Tea And Sympathy✨,7.24 EUR,ten,17096.0,UK
539595,20-Dec-2018,22815,card psychedelic apples,free,ten,15595.0,Gr8 Britain
566605,2019-09-13,21873,If You Can't Stand The Heat Mug##,£11.53,N/A,13263.0,U.K.
578153,"November 23, 2019",23058,Christmas Hanging Snowflake ,6.19,4.0,12748.0,GB
567168,"September 18, 2019",22900,Set 2 Tea Towels I Love London ,13.58 EUR,2.0,14878.0,UK
548874,"April 04, 2019",21673,White Spot Blue Ceramic Drawer Knob##,free,ten,17716.0,Gr8 Britain
568782,9/29/2019,22574,Heart Wooden Christmas Decoration✨,11.12,N/A,13985.0,England
,,,,,,,
563613,18-Aug-2019,20719,Woodland Charlotte Bag ,10.99,100.0,12688.0,Israel
550004,4/14/2019,21216,SET 3 RETROSPOT TEA/COFFEE/SUGAR,15.32,4.0,12569.0,Germany
547819,"March 25, 2019",85053,French Enamel Candleholder!!,free,5.0,12748.0,united kingdom
565748,06-Sep-2019,22561,Wooden School Colouring Set##,free,N/A,14156.0,EIRE
577078,11/17/2019,20771,Chrysanthemum Journal@@,15.33,N/A,17078.0,U.K.
C542413,"January 27, 2019",22960,Jam Making Set With Jars✨,14.61,N/A,16923.0,united kingdom
556434,1560124800000000000,21539,Red Retrospot Butter Dish!!,15.32,3.0,14895.0,England
578943,27-Nov-2019,85152,hand over the chocolate sign,£6.19,ten,15009.0,U.K.
581538,"December 09, 2019",21669,Blue Stripe Ceramic Drawer Knob ,£6.19,1.0,14446.0,UK
570872,10/12/2019,22908,pack of 20 napkins red apples,11.92,ten,17872.0,GB
538167,1544313600000000000,21272,salle de bain hook,$11.53,3.0,14713.0,United Kingdom
576078,13-Nov-2019,22087,Paper Bunting White Lace✨,free,1.0,14432.0,UK
548514,1553990400000000000,47566B,tea time party bunting,$18.75,1.0,16514.0,England
557317,"June 19, 2019",22139,Retrospot Tea Set Ceramic 11 Pc???,15.32 EUR,4.0,12837.0,United Kingdom
557020,16-Jun-2019,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,$13.27,1.0,13246.0,U.K.
543188,1549238400000000000,22136,Love Heart Sock Hanger!!,11.94,12.0,12567.0,France
574074,1572652800000000000,21908,Chocolate This Way Metal Sign!!,14.48 EUR,1.0,17074.0,Gr8 Britain
573889,1572566400000000000,22410,money box housekeeping design,free,1.0,13571.0,UK
559471,1562544000000000000,22921,Herb Marker Chives##,10.92,12.0,17512.0,UK
581425,12/8/2019,23308,Set Of 60 Vintage Leaf Cake Cases✨,6.19 EUR,N/A,14796.0,united kingdom
578344,1574553600000000000,22326,ROUND SNACK BOXES SET OF4 WOODLAND,free,4.0,15344.0,GB
577142,11/18/2019,21238,red retrospot cup,11.12,ten,13985.0,united kingdom
560555,"July 19, 2019",16008,SMALL FOLDING SCISSOR(POINTED EDGE),£10.37,2.0,14178.0,United Kingdom
574250,11/3/2019,84596B,Small Dolly Mix Design Orange Bowl✨,10.68,2.0,17634.0,UK
561894,31-Jul-2019,22773,Green Drawer Knob Acrylic Edwardian✨,free,1.0,14456.0,England
540026,04-Jan-2019,22131,Food Container Set 3 Love Heart!!,free,1.0,12026.0,GB
571061,13-Oct-2019,21094,Set/6 Red Spotty Paper Plates@@,12.77,N/A,17061.0,GB
544459,2019-02-20,22407,Money Box First Aid Design???,11.53,ten,17838.0,GB
551525,5/1/2019,85099B,JUMBO BAG RED RETROSPOT,£6.19,45.0,14667.0,GB
547729,2019-03-25,22467,Gumball Coat Rack✨,12.86,2.0,15529.0,GB
551547,"May 03, 2019",23204,Charlotte Bag Apples Design ,11.92,4.0,12547.0,EIRE
554980,1559088000000000000,22568,FELTCRAFT CUSHION OWL,14.09,6.0,17613.0,UK
571296,16-Oct-2019,84944,set of 6 kashmir folkart baubles,11.94,7.0,13760.0,England
?,?,?,?,?,?,?,?
542922,2/2/2019,22551,PLASTERS IN TIN SPACEBOY,$11.94,12.0,12682.0,France
538397,1544572800000000000,22549,Picture Dominoes???,11.53,72.0,12753.0,Japan
566010,2019-09-08,22112,Chocolate Hot Water Bottle???,£15.32,ten,13700.0,GB
579527,"November 30, 2019",22624,ivory kitchen scales,6.19 EUR,2.0,18210.0,Gr8 Britain
546670,"March 15, 2019",85188A,green metal swinging bunny,11.12,N/A,13451.0,Gr8 Britain
575321,09-Nov-2019,22962,JAM JAR WITH PINK LID,11.12,N/A,15311.0,UK
575731,11/10/2019,23096,Petit Tray Chic!!,11.94,4.0,13230.0,United Kingdom
577791,"November 21, 2019",21411,Gingham Heart Doorstop Red ,14.61 EUR,3.0,17100.0,united kingdom
580367,"December 02, 2019",21813,Garland With Stars And Bells✨,6.19,ten,13367.0,GB
580536,04-Dec-2019,22704,Wrap Red Apples##,6.19 EUR,25.0,12490.0,France
541695,"January 20, 2019",21708,Folding Umbrella Cream Polkadot!!,$13.62,1.0,12695.0,France
556812,"June 14, 2019",23202,JUMBO BAG VINTAGE LEAF,free,1.0,15812.0,U.K.
544634,2019-02-22,85205B,Pink Felt Easter Rabbit Garland ,£12.86,1.0,17994.0,Gr8 Britain
556280,"June 09, 2019",21754,Home Building Block Word##,16.35 EUR,N/A,14584.0,Gr8 Britain
,,,,,,,
551816,5/4/2019,21218,Red Spotty Biscuit Tin##,$14.09,3.0,15906.0,UK
575211,"November 09, 2019",22759,Set Of 3 Notebooks In Parcel ,$11.94,N/A,17377.0,England
537645,"December 07, 2018",22114,hot water bottle tea and sympathy,free,33.0,14645.0,united kingdom
557271,19-Jun-2019,21034,Rex Cash+Carry Jumbo Shopper ,11.22 EUR,1.0,17769.0,England
?,?,?,?,?,?,?,?
560499,7/19/2019,22920,HERB MARKER BASIL,10.92 EUR,12.0,16713.0,U.K.
538514,1544572800000000000,21498,RED RETROSPOT WRAP,10.68,25.0,15044.0,UK
,,,,,,,
577728,11/21/2019,21098,Christmas Toilet Roll???,11.53,7.0,17811.0,Gr8 Britain
580276,02-Dec-2019,22556,PLASTERS IN TIN CIRCUS PARADE,6.19,N/A,16426.0,UK
542303,27-Jan-2019,22742,MAKE YOUR OWN PLAYTIME CARD KIT,13.27,ten,12539.0,Spain
561202,1564012800000000000,22728,Alarm Clock Bakelike Pink##,14.09,N/A,17705.0,Gr8 Britain
577747,21-Nov-2019,22689,doormat merry christmas red,18.45,30.0,17450.0,England
?,?,?,?,?,?,?,?
577393,11/18/2019,23535,Wall Art Bicycle Safety✨,15.73,N/A,14031.0,U.K.
568567,"September 27, 2019",23367,Set 12 Colour Pencils Spaceboy ,£11.53,2.0,16567.0,U.K.
576059,11/13/2019,21035,Set/2 Red Retrospot Tea Towels ,£13.58,N/A,15411.0,UK
570242,09-Oct-2019,85179A,Green Bitty Light Chain ,free,N/A,16380.0,U.K.
543832,2019-02-14,82551,LAUNDRY 15C METAL SIGN,11.74 EUR,12.0,13381.0,England
575668,1573344000000000000,21889,Wooden Box Of Dominoes✨,11.53,1.0,18283.0,England
538508,12-Dec-2018,85049C,Romantic Pinks Ribbons@@,11.53,2.0,15998.0,U.K.
537133,05-Dec-2018,22150,3 Stripey Mice Feltcraft@@,$12.25,1.0,18156.0,GB
537598,"December 07, 2018",22835,hot water bottle i am so poorly,15.02,ten,14135.0,GB
537422,1544054400000000000,22791,T-Light Glass Fluted Antique???,11.53,ten,17812.0,U.K.
563674,2019-08-18,20763,DAISY SKETCHBOOK,£14.09,4.0,14132.0,Gr8 Britain
569544,04-Oct-2019,21823,PAINTED METAL HEART WITH HOLLY BELL,11.1 EUR,ten,15544.0,England
559923,1562976000000000000,22178,VICTORIAN GLASS HANGING T-LIGHT,12.77,9.0,13923.0,England
546683,"March 16, 2019",22460,Embossed Glass Tealight Holder!!,11.53,12.0,12868.0,united kingdom
570455,"October 10, 2019",21372,mirrored wall art table lamp,11.02 EUR,1.0,14529.0,United Kingdom
579461,11/29/2019,85053,french enamel candleholder,£6.19,6.0,15615.0,UK
559927,1562976000000000000,21669,Blue Stripe Ceramic Drawer Knob???,11.34 EUR,ten,17567.0,united kingdom
573152,2019-10-27,23353,6 gift tags vintage christmas,free,ten,17530.0,UK
580599,1575504000000000000,22906,12 Message Cards With Envelopes@@,7.24,N/A,12925.0,GB
580115,12/1/2019,22821,GIFT BAG PSYCHEDELIC APPLES,$6.19,N/A,12115.0,Gr8 Britain
C541231,1547424000000000000,21539,Red Retrospot Butter Dish##,$15.32,-1.0,13455.0,UK
572854,2019-10-26,90016A,SILVER/MOP PENDANT ORBIT NECKLACE,14.61,9.0,14096.0,England
540997,1547337600000000000,84692,Box Of 24 Cocktail Parasols##,10.68,2.0,17368.0,United Kingdom
C561594,1564272000000000000,23249,Vintage Red Enamel Trim Plate!!,$11.94,N/A,17671.0,U.K.
544969,25-Feb-2019,84997B,Childrens Cutlery Retrospot Red@@,$14.5,4.0,15712.0,GB
581334,08-Dec-2019,23355,Hot Water Bottle Keep Calm ,6.19 EUR,ten,17841.0,U.K.
559128,7/6/2019,22411,jumbo shopper vintage red paisley,free,6.0,17238.0,UK
546136,09-Mar-2019,22723,Set Of 6 Herb Tins Sketchbook@@,18.75,N/A,13136.0,England
561719,7/29/2019,23293,SET OF 12 FAIRY CAKE BAKING CASES,11.1,N/A,17519.0,England
,,,,,,,
571328,2019-10-17,22812,Pack 3 Boxes Christmas Panettone✨,$12.25,24.0,12473.0,Germany
,,,,,,,
561076,2019-07-24,84356,pompom curtain,17.37,2.0,17696.0,GB
553838,2019-05-19,84970L,single heart zinc t-light holder,11.22 EUR,12.0,12620.0,France
570197,07-Oct-2019,23184,bull dog bottle opener,$15.32,N/A,13755.0,GB
580729,2019-12-05,23087,Zinc Heart T-Light Holder##,$6.13,1.0,16729.0,GB
578344,1574553600000000000,23301,gardeners kneeling pad keep calm,7.24,ten,15344.0,England
571197,"October 14, 2019",23334,ivory wicker heart small,£10.9,N/A,16413.0,Gr8 Britain
555340,2019-06-02,85099F,jumbo bag strawberry,6.19,ten,13334.0,GB
556425,1560124800000000000,20719,Woodland Charlotte Bag ,11.12,6.0,14178.0,United Kingdom
572552,10/24/2019,85170D,Set/6 Pink Bird T-Light Candles!!,14.48 EUR,1.0,14096.0,U.K.
549918,4/13/2019,22902,tote bag i love london,12.4,N/A,17017.0,England
545580,3/4/2019,85099B,Jumbo Bag Red Retrospot ,6.13,N/A,13931.0,United Kingdom
545928,3/8/2019,23052,Recycled Acapulco Mat Turquoise ,free,2.0,14407.0,United Kingdom
,,,,,,,
572969,1572134400000000000,22303,Coffee Mug Apples Design✨,12.86,12.0,13363.0,United Kingdom
560920,21-Jul-2019,35810A,Enamel Pink Coffee Container!!,free,ten,15370.0,GB
572719,10/25/2019,22507,MEMO BOARD RETROSPOT DESIGN,15.32 EUR,4.0,13871.0,Gr8 Britain
578067,2019-11-22,90133,teal/fuschia col bead necklace,15.35 EUR,1.0,12067.0,England
580610,1575504000000000000,22107,Pizza Plate In Box!!,7.24,1.0,12610.0,UK
,,,,,,,
544470,2019-02-21,22139,RETROSPOT TEA SET CERAMIC 11 PC,15.32,ten,12707.0,France
571500,"October 17, 2019",23240,Set Of 4 Knick Knack Tins Doily##,£14.5,-1,17500.0,England
565472,9/5/2019,23337,Egg Frying Pan Mint✨,free,N/A,16255.0,England
576665,1573862400000000000,23321,Small White Heart Of Wicker!!,$11.94,ten,17841.0,United Kingdom
560696,"July 20, 2019",18098C,Porcelain Butterfly Oil Burner ,13.27,2.0,14606.0,united kingdom
576388,15-Nov-2019,21892,Traditional Wooden Catch Cup Game!!,free,12.0,17510.0,United Kingdom
581132,07-Dec-2019,85123A,Cream Hanging Heart T-Light Holder!!,$6.19,8.0,17590.0,GB
576065,"November 13, 2019",23300,gardeners kneeling pad cup of tea,11.94,ten,15005.0,England
576592,1573776000000000000,20992,Jazz Hearts Purse Notebook##,10.65,ten,13614.0,U.K.
540995,1547337600000000000,22575,Metal Merry Christmas Wreath@@,14.48,1.0,16995.0,U.K.
550953,"April 21, 2019",22502,Picnic Basket Wicker Small✨,21.31,N/A,17953.0,U.K.
552448,5/9/2019,22692,Doormat Welcome To Our Home##,18.4,N/A,18120.0,GB
544776,2/23/2019,22076,6 Ribbons Empire✨,£12.77,2.0,15776.0,Gr8 Britain
579777,1575072000000000000,23697,A PRETTY THANK YOU CARD,£6.19,ten,13777.0,UK
566281,11-Sep-2019,23239,Set Of 4 Knick Knack Tins Poppies##,14.5 EUR,ten,12748.0,U.K.
576246,2019-11-14,23241,Treasure Tin Gymkhana Design???,12.38,N/A,17566.0,United Kingdom
537692,12/8/2018,21212,pack of 72 retrospot cake cases,10.81,4.0,14796.0,Gr8 Britain
562607,"August 08, 2019",84991,60 Teatime Fairy Cake Cases!!,free,ten,12885.0,England
553217,2019-05-16,21621,Vintage Union Jack Bunting!!,18.96,36.0,13408.0,UK
577524,1574208000000000000,23165,Large Ceramic Top Storage Jar✨,$11.94,N/A,16905.0,united kingdom
570247,"October 10, 2019",23530,Wall Art Only One Person@@,15.32 EUR,6.0,15193.0,U.K.
579885,"November 30, 2019",22530,MAGIC DRAWING SLATE DOLLY GIRL,7.24,2.0,15444.0,GB
571409,"October 17, 2019",22549,picture dominoes,11.74,12.0,14911.0,EIRE
567306,1568851200000000000,21212,PACK OF 72 RETROSPOT CAKE CASES,10.81,ten,12752.0,Norway
537193,1543968000000000000,22579,wooden tree christmas scandinavian,11.12,N/A,15023.0,U.K.
,,,,,,,
560239,17-Jul-2019,84378,Set Of 3 Heart Cookie Cutters!!,11.53,12.0,13507.0,Gr8 Britain
570197,07-Oct-2019,23056,Flowers Chandelier T-Light Holder✨,16.66,2.0,13755.0,GB
577951,22-Nov-2019,21191,Large White Honeycomb Paper Bell✨,12.4,ten,17238.0,United Kingdom
580092,2019-12-01,21238,Red Retrospot Cup ,free,ten,13969.0,united kingdom
556080,2019-06-08,22328,Round Snack Boxes Set Of 4 Fruits!!,£14.48,9.0,12080.0,united kingdom
544900,24-Feb-2019,22149,feltcraft 6 flower friends,12.4,6.0,15121.0,United Kingdom
566402,2019-09-12,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,free,ten,14997.0,united kingdom
544434,2/18/2019,17084N,Fairy Dreams Incense!!,10.68,2.0,17434.0,United Kingdom
568574,2019-09-28,22993,set of 4 pantry jelly moulds,£11.53,N/A,13862.0,United Kingdom
581027,12/7/2019,22114,Hot Water Bottle Tea And Sympathy???,$6.19,4.0,17091.0,United Kingdom
573007,10/27/2019,22619,SET OF 6 SOLDIER SKITTLES,£14.09,4.0,16009.0,UK
544678,2/22/2019,84029G,Knitted Union Flag Hot Water Bottle✨,$14.09,ten,13077.0,UK
571690,18-Oct-2019,23265,SET OF 3 WOODEN TREE DECORATIONS,11.53,12.0,14191.0,Gr8 Britain
?,?,?,?,?,?,?,?
571185,10/14/2019,22621,Traditional Knitting Nancy##,$11.94,12.0,13047.0,United Kingdom
553872,5/19/2019,23301,Gardeners Kneeling Pad Keep Calm✨,11.94,12.0,13050.0,United Kingdom
565927,2019-09-08,84509B,Set Of 4 Fairy Cake Placemats@@,free,N/A,15927.0,EIRE
541971,1548288000000000000,22321,bird decoration red retrospot,11.92,1.0,16971.0,United Kingdom
,,,,,,,
566060,"September 08, 2019",85099C,Jumbo Bag Baroque Black White ,$7.24,N/A,13060.0,Gr8 Britain
578480,"November 24, 2019",23089,Glass Bon Bon Jar???,6.19 EUR,12.0,15502.0,GB
566534,13-Sep-2019,35970,Zinc Folkart Sleigh Bells##,free,ten,15534.0,united kingdom
580316,1575244800000000000,21212,pack of 72 retrospot cake cases,$6.19,2.0,18109.0,GB
552825,11-May-2019,22697,Green Regency Teacup And Saucer!!,free,6.0,15296.0,GB
540468,07-Jan-2019,21294,ETCHED GLASS COASTER,12.82,2.0,12468.0,Germany
574744,"November 07, 2019",84029E,red woolly hottie white heart,£14.61,ten,16612.0,England
557875,23-Jun-2019,22556,Plasters In Tin Circus Parade##,11.94,12.0,13300.0,UK
544304,2/17/2019,23000,travel card wallet transport,10.68,ten,18125.0,United Kingdom
565865,"September 07, 2019",22029,Spaceboy Birthday Card!!,free,N/A,12637.0,France
,,,,,,,
558073,1561334400000000000,22699,ROSES REGENCY TEACUP AND SAUCER,£13.27,6.0,13004.0,united kingdom
558874,1562198400000000000,21561,dinosaur lunch box with cutlery,£12.86,1.0,16874.0,United Kingdom
546136,09-Mar-2019,84596J,Mixed Nuts Light Green Bowl???,11.1,N/A,13136.0,U.K.
540372,2019-01-06,22309,TEA COSY RED STRIPE,12.86,N/A,13081.0,England
580730,2019-12-05,22592,Cardholder Holly Wreath Metal!!,£6.13,6.0,15730.0,GB
566973,16-Sep-2019,22842,Biscuit Tin Vintage Red✨,17.17 EUR,ten,15152.0,England
570423,10-Oct-2019,22079,Ribbon Reel Hearts Design!!,11.94 EUR,5.0,14451.0,united kingdom
568394,1569542400000000000,85032A,Romantic Images Gift Wrap Set???,10.92 EUR,N/A,13314.0,United Kingdom
563944,22-Aug-2019,20723,Strawberry Charlotte Bag!!,$11.12,ten,17581.0,United Kingdom
574573,1572825600000000000,22207,FRYING PAN UNION FLAG,14.61,1.0,14592.0,U.K.
569207,2019-10-02,23321,Small White Heart Of Wicker@@,£11.94,ten,17811.0,united kingdom
C554905,5/27/2019,15044C,Purple Paper Parasol@@,13.27,ten,14191.0,GB
574076,2019-11-02,22338,Star Decoration Painted Zinc##,£10.9,2.0,13076.0,UK
561369,"July 26, 2019",22355,Charlotte Bag Suki Design???,11.92,N/A,17369.0,U.K.
566238,"September 11, 2019",22659,LUNCH BOX I LOVE LONDON,$12.25,2.0,17377.0,U.K.
575074,2019-11-08,21169,You're Confusing Me Metal Sign!!,free,N/A,15356.0,Gr8 Britain
553657,1558137600000000000,84596F,Small Marshmallows Pink Bowl???,10.68,ten,14583.0,GB
568057,1569196800000000000,22385,Jumbo Bag Spaceboy Design##,7.24,5.0,12057.0,United Kingdom
541809,21-Jan-2019,22637,Piggy Bank Retrospot@@,$16.18,1.0,16809.0,GB
570187,1570406400000000000,20963,apple bath sponge,12.77 EUR,1.0,16187.0,U.K.
541530,1547856000000000000,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12.86,6.0,14769.0,United Kingdom
577507,"November 20, 2019",23597,paper bunting paisley park,13.27 EUR,2.0,14710.0,UK
567683,"September 21, 2019",22469,Heart Of Wicker Small@@,11.94,ten,13704.0,U.K.
544467,2/20/2019,21421,PORCELAIN ROSE LARGE,11.53 EUR,6.0,14502.0,GB
551396,4/28/2019,22488,Natural Slate Rectangle Chalkboard##,$11.94,24.0,17720.0,united kingdom
553005,1557619200000000000,20685,Doormat Red Retrospot@@,18.4 EUR,1.0,14651.0,England
574710,06-Nov-2019,22904,Calendar Paper Cut Design✨,$13.27,4.0,15427.0,united kingdom
543982,1550188800000000000,22078,Ribbon Reel Lace Design!!,£12.4,N/A,15358.0,GB
565212,9/1/2019,23433,Hanging Quilted Patchwork Apples##,11.1,12.0,12828.0,United Kingdom
580983,"December 06, 2019",21912,Vintage Snakes & Ladders@@,$6.19,2.0,16983.0,U.K.
545978,2019-03-08,22241,Garland Wooden Happy Easter???,11.53,6.0,13975.0,United Kingdom
?,?,?,?,?,?,?,?
570821,12-Oct-2019,22147,Feltcraft Butterfly Hearts##,11.53 EUR,12.0,17173.0,united kingdom
577538,2019-11-20,23480,MINI LIGHTS WOODLAND MUSHROOMS,£14.09,ten,18040.0,GB
561860,7/29/2019,84625C,Blue New Baroque Candlestick Candle ,11.12 EUR,24.0,17997.0,United Kingdom
566952,15-Sep-2019,21035,Set/2 Red Retrospot Tea Towels???,17.05,N/A,13952.0,GB
559052,05-Jul-2019,21905,More Butter Metal Sign!!,11.92,1.0,17052.0,U.K.
579171,"November 28, 2019",23582,Vintage Doily Jumbo Bag Red✨,6.19,1.0,13030.0,GB
561795,"July 29, 2019",23238,Set Of 4 Knick Knack Tins London???,$14.5,6.0,12716.0,France
548544,2019-03-31,21333,Classic White Frame✨,free,4.0,14525.0,GB
564042,1566432000000000000,23274,Star T-Light Holder Willie Winkie##,free,ten,15443.0,United Kingdom
552842,2019-05-11,23052,Recycled Acapulco Mat Turquoise##,$18.71,ten,17888.0,Gr8 Britain
580730,05-Dec-2019,21219,Set/4 Badges Balloon Girl!!,5.97 EUR,N/A,15730.0,GB
570871,1570838400000000000,23513,Embroidered Ribbon Reel Susie!!,free,N/A,15871.0,United Kingdom
549240,07-Apr-2019,22090,paper bunting retrospot,13.27,1.0,15910.0,GB
552295,"May 08, 2019",90186B,Crystal Hoop Earring Floral Leaf@@,£13.27,1.0,14224.0,Gr8 Britain
575745,"November 11, 2019",23681,Lunch Bag Red Vintage Doily@@,5.97,10.0,16458.0,UK
546007,1552003200000000000,84596F,SMALL MARSHMALLOWS PINK BOWL,11.1,ten,15007.0,GB
543121,1549152000000000000,22976,Circus Parade Childrens Egg Cup ,11.53,N/A,12662.0,Germany
557671,6/22/2019,84507B,Stripes Design Monkey Doll@@,12.86,6.0,13849.0,England
556470,1560297600000000000,84970L,Single Heart Zinc T-Light Holder ,£11.22,24.0,15291.0,united kingdom
547000,1552867200000000000,21750,Large Skull Windmill##,12.4,ten,14282.0,GB
552975,1557619200000000000,22921,Herb Marker Chives✨,10.92,N/A,17932.0,Gr8 Britain
562519,8/5/2019,84519B,carrot charlie+lola coaster set,free,ten,16764.0,UK
?,?,?,?,?,?,?,?
548714,2019-04-03,35961,folkart zinc heart christmas dec,11.12,N/A,17337.0,GB
542344,27-Jan-2019,22384,lunch bag pink polkadot,-7.24,2.0,13344.0,U.K.
576078,"November 13, 2019",22866,Hand Warmer Scotty Dog Design ,$12.4,N/A,14432.0,UK
552040,1557100800000000000,48187,doormat new england,18.4,ten,12502.0,Spain
540167,2019-01-05,22264,Felt Farm Animal White Bunny✨,10.44,ten,16600.0,united kingdom
541204,14-Jan-2019,22413,Metal Sign Take It Or Leave It ,13.27 EUR,6.0,14175.0,united kingdom
565199,"September 01, 2019",84879,Assorted Colour Bird Ornament???,11.98,ten,18171.0,United Kingdom
540352,1546732800000000000,84870C,Green Geisha Girl@@,12.82,ten,13352.0,England
555276,2019-06-01,22346,party pizza dish green polkadot,£11.92,1.0,14276.0,UK
539437,17-Dec-2018,85185B,PINK HORSE SOCK PUPPET KIT,16.31,N/A,13437.0,UK
540352,1546732800000000000,22834,hand warmer babushka design,11.95 EUR,ten,13352.0,England
,,,,,,,
546774,3/16/2019,85232D,Set/3 Decoupage Stacking Tins ,15.32 EUR,1.0,14505.0,U.K.
C565848,2019-09-07,84991,60 teatime fairy cake cases,$10.81,-5.0,14606.0,United Kingdom
580727,2019-12-05,85049E,Scandinavian Reds Ribbons ,free,10.0,14096.0,U.K.
553093,2019-05-13,85099B,Jumbo Bag Red Retrospot✨,£6.04,100.0,13798.0,GB
581439,2019-12-08,22516,childs garden rake blue,£6.04,1.0,15439.0,England
570241,2019-10-09,90054,Cracked Glaze Earrings Red!!,$12.86,N/A,14801.0,Gr8 Britain
,,,,,,,
543358,2019-02-07,22774,Red Drawer Knob Acrylic Edwardian✨,12.77,5.0,17358.0,Gr8 Britain
557068,"June 16, 2019",23186,French Style Storage Jar Cafe!!,$10.54,12.0,13263.0,GB
555322,1559433600000000000,21949,Set Of 6 Strawberry Chopsticks✨,12.77,1.0,13322.0,United Kingdom
540163,2019-01-05,22132,RED LOVE HEART SHAPE CUP,11.12,ten,13089.0,UK
560580,7/19/2019,22138,baking set 9 piece retrospot,14.61,ten,14088.0,United Kingdom
557938,"June 23, 2019",71495B,Cd Wall Tidy Red Flowers@@,11.1,1.0,14938.0,U.K.
567901,22-Sep-2019,22814,Card Party Games!!,$10.68,1.0,17901.0,United Kingdom
581238,2019-12-08,21218,Red Spotty Biscuit Tin!!,6.19,6.0,16238.0,UK
572862,10/26/2019,84596F,Small Marshmallows Pink Bowl???,free,N/A,16750.0,GB
566025,"September 08, 2019",23402,Home Sweet Home 3 Peg Hanger!!,$14.09,2.0,17634.0,England
545522,1551571200000000000,22993,SET OF 4 PANTRY JELLY MOULDS,11.53 EUR,12.0,15596.0,united kingdom
558452,"June 29, 2019",22485,Set Of 2 Wooden Market Crates ,23.32,4.0,15208.0,GB
C546173,"March 10, 2019",21231,Sweetheart Ceramic Trinket Box ,11.53,N/A,14227.0,U.K.
550607,4/19/2019,22398,Magnets Pack Of 4 Swallows ,free,ten,16919.0,Gr8 Britain
540977,"January 12, 2019",82581,TOILET METAL SIGN,11.56,ten,14977.0,Gr8 Britain
545536,3/3/2019,84969,Box Of 6 Assorted Colour Teaspoons##,£14.61,ten,12417.0,Belgium
551340,"April 27, 2019",23051,RECYCLED ACAPULCO MAT BLUE,27.3,1.0,12340.0,England
544568,"February 21, 2019",85066,Cream Sweetheart Mini Chest!!,free,N/A,15065.0,U.K.
555547,1559692800000000000,21731,Red Toadstool Led Night Light✨,11.94 EUR,12.0,12681.0,France
